1462918476,2001:470:83ae:2:212:6d02:0:4042,1
1462918482,2001:470:83ae:2:212:6d02:0:4044,1
1462918486,2001:470:83ae:2:212:6d02:0:4042,2
1462918486,2001:470:83ae:2:212:6d02:0:4013,2
1462918492,2001:470:83ae:2:212:6d02:0:4044,2
1462918496,2001:470:83ae:2:212:6d02:0:4042,3
1462918496,2001:470:83ae:2:212:6d02:0:4043,3
1462918496,2001:470:83ae:2:212:6d02:0:4035,3
1462918496,2001:470:83ae:2:212:6d02:0:4040,3
1462918502,2001:470:83ae:2:212:6d02:0:4044,3
1462918506,2001:470:83ae:2:212:6d02:0:4042,4
1462918506,2001:470:83ae:2:212:6d02:0:4043,4
1462918506,2001:470:83ae:2:212:6d02:0:4035,4
1462918513,2001:470:83ae:2:212:6d02:0:4044,4
1462918516,2001:470:83ae:2:212:6d02:0:4043,5
1462918516,2001:470:83ae:2:212:6d02:0:4035,5
1462918516,2001:470:83ae:2:212:6d02:0:4040,5
1462918523,2001:470:83ae:2:212:6d02:0:4044,5
1462918526,2001:470:83ae:2:212:6d02:0:4042,6
1462918526,2001:470:83ae:2:212:6d02:0:4035,6
1462918526,2001:470:83ae:2:212:6d02:0:4043,6
1462918526,2001:470:83ae:2:212:6d02:0:4040,6
1462918526,2001:470:83ae:2:212:6d02:0:4013,6
1462918533,2001:470:83ae:2:212:6d02:0:4044,6
1462918536,2001:470:83ae:2:212:6d02:0:4043,7
1462918536,2001:470:83ae:2:212:6d02:0:4035,7
1462918570,2001:470:83ae:2:212:6d02:0:4042,1
1462918576,2001:470:83ae:2:212:6d02:0:4034,1
1462918578,2001:470:83ae:2:212:6d02:0:400f,1
1462918580,2001:470:83ae:2:212:6d02:0:4040,2
1462918580,2001:470:83ae:2:212:6d02:0:4044,1
1462918582,2001:470:83ae:2:212:6d02:0:4013,1
1462918584,2001:470:83ae:2:212:6d02:0:4043,1
1462918586,2001:470:83ae:2:212:6d02:0:4043,1
1462918588,2001:470:83ae:2:212:6d02:0:400f,2
1462918588,2001:470:83ae:2:212:6d02:0:4042,1
1462918590,2001:470:83ae:2:212:6d02:0:4040,1
1462918590,2001:470:83ae:2:212:6d02:0:4044,2
1462918592,2001:470:83ae:2:212:6d02:0:4035,1
1462918594,2001:470:83ae:2:212:6d02:0:4043,2
1462918594,2001:470:83ae:2:212:6d02:0:4041,1
1462918596,2001:470:83ae:2:212:6d02:0:4034,3
1462918596,2001:470:83ae:2:212:6d02:0:4043,2
1462918598,2001:470:83ae:2:212:6d02:0:400f,3
1462918600,2001:470:83ae:2:212:6d02:0:4044,3
1462918602,2001:470:83ae:2:212:6d02:0:4013,3
1462918602,2001:470:83ae:2:212:6d02:0:4035,2
1462918604,2001:470:83ae:2:212:6d02:0:4043,3
1462918604,2001:470:83ae:2:212:6d02:0:4041,2
1462918606,2001:470:83ae:2:212:6d02:0:4034,4
1462918606,2001:470:83ae:2:212:6d02:0:4043,3
1462918608,2001:470:83ae:2:212:6d02:0:4042,3
1462918610,2001:470:83ae:2:212:6d02:0:4040,3
1462918610,2001:470:83ae:2:212:6d02:0:4044,4
1462918612,2001:470:83ae:2:212:6d02:0:4013,4
1462918612,2001:470:83ae:2:212:6d02:0:4035,3
1462918614,2001:470:83ae:2:212:6d02:0:4043,4
1462918614,2001:470:83ae:2:212:6d02:0:4041,3
1462918616,2001:470:83ae:2:212:6d02:0:4034,5
1462918616,2001:470:83ae:2:212:6d02:0:4043,4
1462918618,2001:470:83ae:2:212:6d02:0:4042,4
1462918618,2001:470:83ae:2:212:6d02:0:400f,5
1462918620,2001:470:83ae:2:212:6d02:0:4040,4
1462918620,2001:470:83ae:2:212:6d02:0:4044,5
1462918622,2001:470:83ae:2:212:6d02:0:4013,5
1462918622,2001:470:83ae:2:212:6d02:0:4035,4
1462918624,2001:470:83ae:2:212:6d02:0:4043,5
1462918624,2001:470:83ae:2:212:6d02:0:4041,4
1462918626,2001:470:83ae:2:212:6d02:0:4034,6
1462918626,2001:470:83ae:2:212:6d02:0:4043,5
1462918628,2001:470:83ae:2:212:6d02:0:4042,5
1462918628,2001:470:83ae:2:212:6d02:0:400f,6
1462918630,2001:470:83ae:2:212:6d02:0:4040,5
1462918631,2001:470:83ae:2:212:6d02:0:4044,6
1462918632,2001:470:83ae:2:212:6d02:0:4035,5
1462918632,2001:470:83ae:2:212:6d02:0:4013,6
1462918634,2001:470:83ae:2:212:6d02:0:4043,6
1462918634,2001:470:83ae:2:212:6d02:0:4041,5
1462918636,2001:470:83ae:2:212:6d02:0:4034,7
1462918636,2001:470:83ae:2:212:6d02:0:4043,6
1462918638,2001:470:83ae:2:212:6d02:0:400f,7
1462918638,2001:470:83ae:2:212:6d02:0:4042,6
1462918641,2001:470:83ae:2:212:6d02:0:4044,7
1462918642,2001:470:83ae:2:212:6d02:0:4013,7
1462918642,2001:470:83ae:2:212:6d02:0:4035,6
1462918644,2001:470:83ae:2:212:6d02:0:4043,7
1462918644,2001:470:83ae:2:212:6d02:0:4041,6
1462918646,2001:470:83ae:2:212:6d02:0:4034,8
1462918646,2001:470:83ae:2:212:6d02:0:4043,7
1462918648,2001:470:83ae:2:212:6d02:0:4042,7
1462918648,2001:470:83ae:2:212:6d02:0:400f,8
1462918650,2001:470:83ae:2:212:6d02:0:4040,7
1462918651,2001:470:83ae:2:212:6d02:0:4044,8
1462918652,2001:470:83ae:2:212:6d02:0:4013,8
1462918652,2001:470:83ae:2:212:6d02:0:4035,7
1462918654,2001:470:83ae:2:212:6d02:0:4043,8
1462918654,2001:470:83ae:2:212:6d02:0:4041,7
1462918656,2001:470:83ae:2:212:6d02:0:4034,9
1462918656,2001:470:83ae:2:212:6d02:0:4043,8
1462918658,2001:470:83ae:2:212:6d02:0:4042,8
1462918658,2001:470:83ae:2:212:6d02:0:400f,9
1462918660,2001:470:83ae:2:212:6d02:0:4040,8
1462918661,2001:470:83ae:2:212:6d02:0:4044,9
1462918662,2001:470:83ae:2:212:6d02:0:4013,9
1462918662,2001:470:83ae:2:212:6d02:0:4035,8
1462918664,2001:470:83ae:2:212:6d02:0:4043,9
1462918664,2001:470:83ae:2:212:6d02:0:4041,8
1462918666,2001:470:83ae:2:212:6d02:0:4034,10
1462918666,2001:470:83ae:2:212:6d02:0:4043,9
1462918668,2001:470:83ae:2:212:6d02:0:4042,9
1462918668,2001:470:83ae:2:212:6d02:0:400f,10
1462918670,2001:470:83ae:2:212:6d02:0:4040,9
1462918671,2001:470:83ae:2:212:6d02:0:4044,10
1462918672,2001:470:83ae:2:212:6d02:0:4013,10
1462918672,2001:470:83ae:2:212:6d02:0:4035,9
1462918674,2001:470:83ae:2:212:6d02:0:4043,10
1462918674,2001:470:83ae:2:212:6d02:0:4041,9
1462918676,2001:470:83ae:2:212:6d02:0:4034,11
1462918676,2001:470:83ae:2:212:6d02:0:4043,10
1462918678,2001:470:83ae:2:212:6d02:0:4042,10
1462918678,2001:470:83ae:2:212:6d02:0:400f,11
1462918680,2001:470:83ae:2:212:6d02:0:4040,10
1462918681,2001:470:83ae:2:212:6d02:0:4044,11
1462918682,2001:470:83ae:2:212:6d02:0:4013,11
1462918682,2001:470:83ae:2:212:6d02:0:4035,10
1462918684,2001:470:83ae:2:212:6d02:0:4043,11
1462918684,2001:470:83ae:2:212:6d02:0:4041,10
1462918686,2001:470:83ae:2:212:6d02:0:4034,12
1462918686,2001:470:83ae:2:212:6d02:0:4043,11
1462918688,2001:470:83ae:2:212:6d02:0:4042,11
1462918688,2001:470:83ae:2:212:6d02:0:400f,12
1462918690,2001:470:83ae:2:212:6d02:0:4040,11
1462918691,2001:470:83ae:2:212:6d02:0:4044,12
1462918692,2001:470:83ae:2:212:6d02:0:4013,12
1462918692,2001:470:83ae:2:212:6d02:0:4035,11
1462918694,2001:470:83ae:2:212:6d02:0:4043,12
1462918694,2001:470:83ae:2:212:6d02:0:4041,11
1462918696,2001:470:83ae:2:212:6d02:0:4034,13
1462918696,2001:470:83ae:2:212:6d02:0:4043,12
1462918698,2001:470:83ae:2:212:6d02:0:4042,12
1462918698,2001:470:83ae:2:212:6d02:0:400f,13
1462918700,2001:470:83ae:2:212:6d02:0:4040,12
1462918701,2001:470:83ae:2:212:6d02:0:4044,13
1462918702,2001:470:83ae:2:212:6d02:0:4013,13
1462918702,2001:470:83ae:2:212:6d02:0:4035,12
1462918704,2001:470:83ae:2:212:6d02:0:4043,13
1462918704,2001:470:83ae:2:212:6d02:0:4041,12
1462918706,2001:470:83ae:2:212:6d02:0:4034,14
1462918706,2001:470:83ae:2:212:6d02:0:4043,13
1462918708,2001:470:83ae:2:212:6d02:0:4042,13
1462918708,2001:470:83ae:2:212:6d02:0:400f,14
1462918710,2001:470:83ae:2:212:6d02:0:4040,13
1462918711,2001:470:83ae:2:212:6d02:0:4044,14
1462918712,2001:470:83ae:2:212:6d02:0:4013,14
1462918712,2001:470:83ae:2:212:6d02:0:4035,13
1462918714,2001:470:83ae:2:212:6d02:0:4043,14
1462918714,2001:470:83ae:2:212:6d02:0:4041,13
1462918716,2001:470:83ae:2:212:6d02:0:4034,15
1462918716,2001:470:83ae:2:212:6d02:0:4043,14
1462918718,2001:470:83ae:2:212:6d02:0:4042,14
1462918718,2001:470:83ae:2:212:6d02:0:400f,15
1462918720,2001:470:83ae:2:212:6d02:0:4040,14
1462918721,2001:470:83ae:2:212:6d02:0:4044,15
1462918722,2001:470:83ae:2:212:6d02:0:4013,15
1462918722,2001:470:83ae:2:212:6d02:0:4035,14
1462918724,2001:470:83ae:2:212:6d02:0:4043,15
1462918724,2001:470:83ae:2:212:6d02:0:4041,14
1462918726,2001:470:83ae:2:212:6d02:0:4034,16
1462918726,2001:470:83ae:2:212:6d02:0:4043,15
1462918728,2001:470:83ae:2:212:6d02:0:4042,15
1462918728,2001:470:83ae:2:212:6d02:0:400f,16
1462918730,2001:470:83ae:2:212:6d02:0:4040,15
1462918731,2001:470:83ae:2:212:6d02:0:4044,16
1462918732,2001:470:83ae:2:212:6d02:0:4013,16
1462918732,2001:470:83ae:2:212:6d02:0:4035,15
1462918734,2001:470:83ae:2:212:6d02:0:4043,16
1462918734,2001:470:83ae:2:212:6d02:0:4041,15
1462918736,2001:470:83ae:2:212:6d02:0:4034,17
1462918736,2001:470:83ae:2:212:6d02:0:4043,16
1462918738,2001:470:83ae:2:212:6d02:0:4042,16
1462918738,2001:470:83ae:2:212:6d02:0:400f,17
1462918740,2001:470:83ae:2:212:6d02:0:4040,16
1462918741,2001:470:83ae:2:212:6d02:0:4044,17
1462918742,2001:470:83ae:2:212:6d02:0:4013,17
1462918742,2001:470:83ae:2:212:6d02:0:4035,16
1462918744,2001:470:83ae:2:212:6d02:0:4043,17
1462918744,2001:470:83ae:2:212:6d02:0:4041,16
1462918746,2001:470:83ae:2:212:6d02:0:4034,18
1462918746,2001:470:83ae:2:212:6d02:0:4043,17
1462918748,2001:470:83ae:2:212:6d02:0:4042,17
1462918748,2001:470:83ae:2:212:6d02:0:400f,18
1462918750,2001:470:83ae:2:212:6d02:0:4040,17
1462918751,2001:470:83ae:2:212:6d02:0:4044,18
1462918752,2001:470:83ae:2:212:6d02:0:4013,18
1462918752,2001:470:83ae:2:212:6d02:0:4035,17
1462918754,2001:470:83ae:2:212:6d02:0:4043,18
1462918754,2001:470:83ae:2:212:6d02:0:4041,17
1462918756,2001:470:83ae:2:212:6d02:0:4034,19
1462918756,2001:470:83ae:2:212:6d02:0:4043,18
1462918758,2001:470:83ae:2:212:6d02:0:4042,18
1462918758,2001:470:83ae:2:212:6d02:0:400f,19
1462918760,2001:470:83ae:2:212:6d02:0:4040,18
1462918761,2001:470:83ae:2:212:6d02:0:4044,19
1462918762,2001:470:83ae:2:212:6d02:0:4013,19
1462918762,2001:470:83ae:2:212:6d02:0:4035,18
1462918764,2001:470:83ae:2:212:6d02:0:4043,19
1462918764,2001:470:83ae:2:212:6d02:0:4041,18
1462918766,2001:470:83ae:2:212:6d02:0:4034,20
1462918766,2001:470:83ae:2:212:6d02:0:4043,19
1462918768,2001:470:83ae:2:212:6d02:0:4042,19
1462918768,2001:470:83ae:2:212:6d02:0:400f,20
1462918770,2001:470:83ae:2:212:6d02:0:4040,19
1462918771,2001:470:83ae:2:212:6d02:0:4044,20
1462918772,2001:470:83ae:2:212:6d02:0:4013,20
1462918772,2001:470:83ae:2:212:6d02:0:4035,19
1462918774,2001:470:83ae:2:212:6d02:0:4043,20
1462918774,2001:470:83ae:2:212:6d02:0:4041,19
1462918776,2001:470:83ae:2:212:6d02:0:4034,21
1462918776,2001:470:83ae:2:212:6d02:0:4043,20
1462918778,2001:470:83ae:2:212:6d02:0:4042,20
1462918778,2001:470:83ae:2:212:6d02:0:400f,21
1462918780,2001:470:83ae:2:212:6d02:0:4040,20
1462918781,2001:470:83ae:2:212:6d02:0:4044,21
1462918782,2001:470:83ae:2:212:6d02:0:4013,21
1462918782,2001:470:83ae:2:212:6d02:0:4035,20
1462918784,2001:470:83ae:2:212:6d02:0:4043,21
1462918784,2001:470:83ae:2:212:6d02:0:4041,20
1462918786,2001:470:83ae:2:212:6d02:0:4034,22
1462918786,2001:470:83ae:2:212:6d02:0:4043,21
1462918788,2001:470:83ae:2:212:6d02:0:4042,21
1462918788,2001:470:83ae:2:212:6d02:0:400f,22
1462918790,2001:470:83ae:2:212:6d02:0:4040,21
1462918791,2001:470:83ae:2:212:6d02:0:4044,22
1462918792,2001:470:83ae:2:212:6d02:0:4013,22
1462918792,2001:470:83ae:2:212:6d02:0:4035,21
1462918794,2001:470:83ae:2:212:6d02:0:4043,22
1462918794,2001:470:83ae:2:212:6d02:0:4041,21
1462918796,2001:470:83ae:2:212:6d02:0:4034,23
1462918796,2001:470:83ae:2:212:6d02:0:4043,22
1462918798,2001:470:83ae:2:212:6d02:0:4042,22
1462918798,2001:470:83ae:2:212:6d02:0:400f,23
1462918800,2001:470:83ae:2:212:6d02:0:4040,22
1462918802,2001:470:83ae:2:212:6d02:0:4044,23
1462918802,2001:470:83ae:2:212:6d02:0:4013,23
1462918802,2001:470:83ae:2:212:6d02:0:4035,22
1462918804,2001:470:83ae:2:212:6d02:0:4043,23
1462918804,2001:470:83ae:2:212:6d02:0:4041,22
1462918806,2001:470:83ae:2:212:6d02:0:4034,24
1462918806,2001:470:83ae:2:212:6d02:0:4043,23
1462918808,2001:470:83ae:2:212:6d02:0:4042,23
1462918808,2001:470:83ae:2:212:6d02:0:400f,24
1462918810,2001:470:83ae:2:212:6d02:0:4040,23
1462918812,2001:470:83ae:2:212:6d02:0:4044,24
1462918812,2001:470:83ae:2:212:6d02:0:4013,24
1462918812,2001:470:83ae:2:212:6d02:0:4035,23
1462918814,2001:470:83ae:2:212:6d02:0:4043,24
1462918814,2001:470:83ae:2:212:6d02:0:4041,23
1462918816,2001:470:83ae:2:212:6d02:0:4034,25
1462918816,2001:470:83ae:2:212:6d02:0:4043,24
1462918818,2001:470:83ae:2:212:6d02:0:4042,24
1462918818,2001:470:83ae:2:212:6d02:0:400f,25
1462918820,2001:470:83ae:2:212:6d02:0:4040,24
1462918822,2001:470:83ae:2:212:6d02:0:4044,25
1462918822,2001:470:83ae:2:212:6d02:0:4013,25
1462918822,2001:470:83ae:2:212:6d02:0:4035,24
1462918824,2001:470:83ae:2:212:6d02:0:4043,25
1462918824,2001:470:83ae:2:212:6d02:0:4041,24
1462918826,2001:470:83ae:2:212:6d02:0:4034,26
1462918826,2001:470:83ae:2:212:6d02:0:4043,25
1462918828,2001:470:83ae:2:212:6d02:0:4042,25
1462918828,2001:470:83ae:2:212:6d02:0:400f,26
1462918830,2001:470:83ae:2:212:6d02:0:4040,25
1462918832,2001:470:83ae:2:212:6d02:0:4044,26
1462918832,2001:470:83ae:2:212:6d02:0:4013,26
1462918832,2001:470:83ae:2:212:6d02:0:4035,25
1462918834,2001:470:83ae:2:212:6d02:0:4043,26
1462918834,2001:470:83ae:2:212:6d02:0:4041,25
1462918836,2001:470:83ae:2:212:6d02:0:4034,27
1462918836,2001:470:83ae:2:212:6d02:0:4043,26
1462918838,2001:470:83ae:2:212:6d02:0:4042,26
1462918838,2001:470:83ae:2:212:6d02:0:400f,27
1462918840,2001:470:83ae:2:212:6d02:0:4040,26
1462918842,2001:470:83ae:2:212:6d02:0:4044,27
1462918842,2001:470:83ae:2:212:6d02:0:4013,27
1462918842,2001:470:83ae:2:212:6d02:0:4035,26
1462918844,2001:470:83ae:2:212:6d02:0:4043,27
1462918844,2001:470:83ae:2:212:6d02:0:4041,26
1462918846,2001:470:83ae:2:212:6d02:0:4034,28
1462918846,2001:470:83ae:2:212:6d02:0:4043,27
1462918848,2001:470:83ae:2:212:6d02:0:4042,27
1462918848,2001:470:83ae:2:212:6d02:0:400f,28
1462918850,2001:470:83ae:2:212:6d02:0:4040,27
1462918852,2001:470:83ae:2:212:6d02:0:4044,28
1462918852,2001:470:83ae:2:212:6d02:0:4013,28
1462918852,2001:470:83ae:2:212:6d02:0:4035,27
1462918854,2001:470:83ae:2:212:6d02:0:4043,28
1462918854,2001:470:83ae:2:212:6d02:0:4041,27
1462918856,2001:470:83ae:2:212:6d02:0:4034,29
1462918856,2001:470:83ae:2:212:6d02:0:4043,28
1462918857,2001:470:83ae:2:212:6d02:0:4042,28
1462918858,2001:470:83ae:2:212:6d02:0:400f,29
1462918860,2001:470:83ae:2:212:6d02:0:4040,28
1462918862,2001:470:83ae:2:212:6d02:0:4044,29
1462918862,2001:470:83ae:2:212:6d02:0:4013,29
1462918862,2001:470:83ae:2:212:6d02:0:4035,28
1462918864,2001:470:83ae:2:212:6d02:0:4043,29
1462918864,2001:470:83ae:2:212:6d02:0:4041,28
1462918866,2001:470:83ae:2:212:6d02:0:4034,30
1462918866,2001:470:83ae:2:212:6d02:0:4043,29
1462918868,2001:470:83ae:2:212:6d02:0:4042,29
1462918868,2001:470:83ae:2:212:6d02:0:400f,30
1462918870,2001:470:83ae:2:212:6d02:0:4040,29
1462918872,2001:470:83ae:2:212:6d02:0:4044,30
1462918872,2001:470:83ae:2:212:6d02:0:4013,30
1462918872,2001:470:83ae:2:212:6d02:0:4035,29
1462918874,2001:470:83ae:2:212:6d02:0:4043,30
1462918874,2001:470:83ae:2:212:6d02:0:4041,29
1462918876,2001:470:83ae:2:212:6d02:0:4034,31
1462918876,2001:470:83ae:2:212:6d02:0:4043,30
1462918877,2001:470:83ae:2:212:6d02:0:4042,30
1462918878,2001:470:83ae:2:212:6d02:0:400f,31
1462918880,2001:470:83ae:2:212:6d02:0:4040,30
1462918882,2001:470:83ae:2:212:6d02:0:4044,31
1462918882,2001:470:83ae:2:212:6d02:0:4013,31
1462918882,2001:470:83ae:2:212:6d02:0:4035,30
1462918884,2001:470:83ae:2:212:6d02:0:4043,31
1462918884,2001:470:83ae:2:212:6d02:0:4041,30
1462918886,2001:470:83ae:2:212:6d02:0:4034,32
1462918886,2001:470:83ae:2:212:6d02:0:4043,31
1462918887,2001:470:83ae:2:212:6d02:0:4042,31
1462918888,2001:470:83ae:2:212:6d02:0:400f,32
1462918890,2001:470:83ae:2:212:6d02:0:4040,31
1462918892,2001:470:83ae:2:212:6d02:0:4044,32
1462918892,2001:470:83ae:2:212:6d02:0:4013,32
1462918892,2001:470:83ae:2:212:6d02:0:4035,31
1462918894,2001:470:83ae:2:212:6d02:0:4043,32
1462918894,2001:470:83ae:2:212:6d02:0:4041,31
1462918896,2001:470:83ae:2:212:6d02:0:4034,33
1462918896,2001:470:83ae:2:212:6d02:0:4043,32
1462918897,2001:470:83ae:2:212:6d02:0:4042,32
1462918898,2001:470:83ae:2:212:6d02:0:400f,33
1462918900,2001:470:83ae:2:212:6d02:0:4040,32
1462918902,2001:470:83ae:2:212:6d02:0:4013,33
1462918902,2001:470:83ae:2:212:6d02:0:4044,33
1462918902,2001:470:83ae:2:212:6d02:0:4035,32
1462918904,2001:470:83ae:2:212:6d02:0:4043,33
1462918904,2001:470:83ae:2:212:6d02:0:4041,32
1462918906,2001:470:83ae:2:212:6d02:0:4034,34
1462918906,2001:470:83ae:2:212:6d02:0:4043,33
1462918907,2001:470:83ae:2:212:6d02:0:4042,33
1462918908,2001:470:83ae:2:212:6d02:0:400f,34
1462918910,2001:470:83ae:2:212:6d02:0:4040,33
1462918912,2001:470:83ae:2:212:6d02:0:4013,34
1462918912,2001:470:83ae:2:212:6d02:0:4035,33
1462918914,2001:470:83ae:2:212:6d02:0:4043,34
1462918914,2001:470:83ae:2:212:6d02:0:4041,33
1462918916,2001:470:83ae:2:212:6d02:0:4034,35
1462918916,2001:470:83ae:2:212:6d02:0:4043,34
1462918917,2001:470:83ae:2:212:6d02:0:4042,34
1462918918,2001:470:83ae:2:212:6d02:0:400f,35
1462918920,2001:470:83ae:2:212:6d02:0:4040,34
1462918922,2001:470:83ae:2:212:6d02:0:4013,35
1462918922,2001:470:83ae:2:212:6d02:0:4035,34
1462918922,2001:470:83ae:2:212:6d02:0:4044,35
1462918924,2001:470:83ae:2:212:6d02:0:4043,35
1462918924,2001:470:83ae:2:212:6d02:0:4041,34
1462918926,2001:470:83ae:2:212:6d02:0:4034,36
1462918926,2001:470:83ae:2:212:6d02:0:4043,35
1462918927,2001:470:83ae:2:212:6d02:0:4042,35
1462918928,2001:470:83ae:2:212:6d02:0:400f,36
1462918930,2001:470:83ae:2:212:6d02:0:4040,35
1462918932,2001:470:83ae:2:212:6d02:0:4013,36
1462918932,2001:470:83ae:2:212:6d02:0:4035,35
1462918932,2001:470:83ae:2:212:6d02:0:4044,36
1462918934,2001:470:83ae:2:212:6d02:0:4043,36
1462918934,2001:470:83ae:2:212:6d02:0:4041,35
1462918936,2001:470:83ae:2:212:6d02:0:4034,37
1462918936,2001:470:83ae:2:212:6d02:0:4043,36
1462918937,2001:470:83ae:2:212:6d02:0:4042,36
1462918938,2001:470:83ae:2:212:6d02:0:400f,37
1462918940,2001:470:83ae:2:212:6d02:0:4040,36
1462918942,2001:470:83ae:2:212:6d02:0:4013,37
1462918942,2001:470:83ae:2:212:6d02:0:4035,36
1462918942,2001:470:83ae:2:212:6d02:0:4044,37
1462918944,2001:470:83ae:2:212:6d02:0:4043,37
1462918944,2001:470:83ae:2:212:6d02:0:4041,36
1462918946,2001:470:83ae:2:212:6d02:0:4034,38
1462918946,2001:470:83ae:2:212:6d02:0:4043,37
1462918947,2001:470:83ae:2:212:6d02:0:4042,37
1462918948,2001:470:83ae:2:212:6d02:0:400f,38
1462918950,2001:470:83ae:2:212:6d02:0:4040,37
1462918952,2001:470:83ae:2:212:6d02:0:4013,38
1462918952,2001:470:83ae:2:212:6d02:0:4035,37
1462918952,2001:470:83ae:2:212:6d02:0:4044,38
1462918954,2001:470:83ae:2:212:6d02:0:4043,38
1462918954,2001:470:83ae:2:212:6d02:0:4041,37
1462918956,2001:470:83ae:2:212:6d02:0:4034,39
1462918956,2001:470:83ae:2:212:6d02:0:4043,38
1462918957,2001:470:83ae:2:212:6d02:0:4042,38
1462918958,2001:470:83ae:2:212:6d02:0:400f,39
1462918960,2001:470:83ae:2:212:6d02:0:4040,38
1462918962,2001:470:83ae:2:212:6d02:0:4013,39
1462918962,2001:470:83ae:2:212:6d02:0:4035,38
1462918963,2001:470:83ae:2:212:6d02:0:4044,39
1462918964,2001:470:83ae:2:212:6d02:0:4043,39
1462918964,2001:470:83ae:2:212:6d02:0:4041,38
1462918966,2001:470:83ae:2:212:6d02:0:4034,40
1462918966,2001:470:83ae:2:212:6d02:0:4043,39
1462918967,2001:470:83ae:2:212:6d02:0:4042,39
1462918968,2001:470:83ae:2:212:6d02:0:400f,40
1462918970,2001:470:83ae:2:212:6d02:0:4040,39
1462918972,2001:470:83ae:2:212:6d02:0:4013,40
1462918972,2001:470:83ae:2:212:6d02:0:4035,39
1462918973,2001:470:83ae:2:212:6d02:0:4044,40
1462918974,2001:470:83ae:2:212:6d02:0:4041,39
1462918976,2001:470:83ae:2:212:6d02:0:4034,41
1462918976,2001:470:83ae:2:212:6d02:0:4043,40
1462918977,2001:470:83ae:2:212:6d02:0:4042,40
1462918978,2001:470:83ae:2:212:6d02:0:400f,41
1462918980,2001:470:83ae:2:212:6d02:0:4040,40
1462918982,2001:470:83ae:2:212:6d02:0:4013,41
1462918982,2001:470:83ae:2:212:6d02:0:4035,40
1462918983,2001:470:83ae:2:212:6d02:0:4044,41
1462918984,2001:470:83ae:2:212:6d02:0:4041,40
1462918986,2001:470:83ae:2:212:6d02:0:4034,42
1462918986,2001:470:83ae:2:212:6d02:0:4043,41
1462918987,2001:470:83ae:2:212:6d02:0:4042,41
1462918988,2001:470:83ae:2:212:6d02:0:400f,42
1462918990,2001:470:83ae:2:212:6d02:0:4040,41
1462918992,2001:470:83ae:2:212:6d02:0:4013,42
1462918992,2001:470:83ae:2:212:6d02:0:4035,41
1462918993,2001:470:83ae:2:212:6d02:0:4044,42
1462918994,2001:470:83ae:2:212:6d02:0:4041,41
1462918996,2001:470:83ae:2:212:6d02:0:4034,43
1462918996,2001:470:83ae:2:212:6d02:0:4043,42
1462918997,2001:470:83ae:2:212:6d02:0:4042,42
1462918998,2001:470:83ae:2:212:6d02:0:400f,43
1462919000,2001:470:83ae:2:212:6d02:0:4040,42
1462919002,2001:470:83ae:2:212:6d02:0:4013,43
1462919002,2001:470:83ae:2:212:6d02:0:4035,42
1462919003,2001:470:83ae:2:212:6d02:0:4044,43
1462919004,2001:470:83ae:2:212:6d02:0:4041,42
1462919006,2001:470:83ae:2:212:6d02:0:4034,44
1462919006,2001:470:83ae:2:212:6d02:0:4043,43
1462919007,2001:470:83ae:2:212:6d02:0:4042,43
1462919008,2001:470:83ae:2:212:6d02:0:400f,44
1462919010,2001:470:83ae:2:212:6d02:0:4040,43
1462919012,2001:470:83ae:2:212:6d02:0:4013,44
1462919012,2001:470:83ae:2:212:6d02:0:4035,43
1462919013,2001:470:83ae:2:212:6d02:0:4044,44
1462919014,2001:470:83ae:2:212:6d02:0:4041,43
1462919016,2001:470:83ae:2:212:6d02:0:4034,45
1462919016,2001:470:83ae:2:212:6d02:0:4043,44
1462919017,2001:470:83ae:2:212:6d02:0:4042,44
1462919018,2001:470:83ae:2:212:6d02:0:400f,45
1462919020,2001:470:83ae:2:212:6d02:0:4040,44
1462919022,2001:470:83ae:2:212:6d02:0:4013,45
1462919022,2001:470:83ae:2:212:6d02:0:4035,44
